sig,n_fafb,n_banc,n_mcns,max_count
23_69,9,1,19,19
18_59,9,5,19,19
38_24,12,9,19,19
40_32,19,10,18,19
45_39,7,5,19,19
41_38,14,4,19,19
24_61,7,2,19,19
27_44,19,10,17,19
26_9,18,14,19,19
36_16,14,13,19,19
22_55,16,3,19,19
28_47,8,4,19,19
42_39,13,7,19,19
46_39,12,5,19,19
21_64,5,1,19,19
29_52,7,1,19,19
17_59,8,4,19,19
45_47,4,2,19,19
44_31,11,11,19,19
6_38,5,15,19,19
45_36,7,14,19,19
38_46,10,9,19,19
31_43,13,13,19,19
49_41,7,6,19,19
25_62,2,2,19,19
32_39,19,7,19,19
40_16,8,11,19,19
31_51,7,4,19,19
4_27,10,16,19,19
55_37,8,3,19,19
30_49,7,7,19,19
12_46,2,5,19,19
25_0,1,12,19,19
19_0,2,11,19,19
5_31,5,18,20,20
8_40,6,15,20,20
42_31,14,10,20,20
38_28,14,18,20,20
19_54,7,2,20,20
14_47,13,4,20,20
26_48,17,5,20,20
17_50,7,3,20,20
25_8,18,14,20,20
33_14,16,20,18,20
27_48,11,7,20,20
47_33,16,8,20,20
9_41,7,10,20,20
42_23,10,7,20,20
45_30,13,11,20,20
44_28,8,6,20,20
45_32,8,9,20,20
31_13,19,20,19,20
38_33,18,13,20,20
28_49,9,7,20,20
42_40,15,8,20,20
38_18,7,17,20,20
28_8,9,20,12,20
8_42,6,4,20,20
38_16,8,7,20,20
40_19,11,12,20,20
40_24,11,11,20,20
49_33,9,8,20,20
37_42,8,11,20,20
28_10,17,17,20,20
52_38,4,2,20,20
10_44,8,9,20,20
21_68,10,1,20,20
35_41,13,12,20,20
45_50,11,3,20,20
41_23,15,15,20,20
42_43,9,7,20,20
24_68,8,1,20,20
49_39,12,5,20,20
41_48,10,7,20,20
41_32,12,14,20,20
47_23,3,7,20,20
32_15,15,16,20,20
50_29,2,10,20,20
35_48,7,8,20,20
42_30,12,6,20,20
47_38,8,6,20,20
42_29,10,8,20,20
6_36,9,12,20,20
54_35,9,9,20,20
6_31,4,18,20,20
37_39,8,7,20,20
6_37,5,20,15,20
6_34,2,15,20,20
29_0,4,8,20,20
0_19,15,18,21,21
28_46,18,7,21,21
32_41,12,10,21,21
41_35,13,9,21,21
14_48,9,7,21,21
34_47,9,3,21,21
43_29,13,9,21,21
40_25,19,11,21,21
37_44,21,8,19,21
40_36,11,12,21,21
31_45,14,3,21,21
43_24,12,7,21,21
41_34,14,14,21,21
20_68,4,1,21,21
26_58,12,1,21,21
28_11,17,18,21,21
34_44,10,14,21,21
34_14,15,13,21,21
7_39,4,9,21,21
31_41,10,12,21,21
39_27,16,16,21,21
43_35,12,8,21,21
28_42,16,6,21,21
44_34,13,9,21,21
46_42,9,6,21,21
3_27,11,21,21,21
40_26,13,9,21,21
24_8,16,21,21,21
46_25,3,10,21,21
0_18,21,19,16,21
48_28,10,8,21,21
39_42,7,9,21,21
39_20,13,14,21,21
27_8,9,18,21,21
41_36,21,14,15,21
27_10,16,21,13,21
21_5,15,21,15,21
28_50,12,3,21,21
38_20,15,11,21,21
36_18,21,13,21,21
36_41,12,11,21,21
47_44,4,8,21,21
35_15,10,13,21,21
26_53,10,6,21,21
10_42,9,8,21,21
17_53,12,2,21,21
45_37,16,11,21,21
42_42,9,11,21,21
35_12,8,9,21,21
48_34,9,12,21,21
44_43,11,5,21,21
28_48,12,7,21,21
35_40,16,11,21,21
26_42,17,13,21,21
16_2,20,21,4,21
32_46,8,2,21,21
46_23,6,2,21,21
38_23,13,16,21,21
48_33,7,6,21,21
29_41,18,13,21,21
40_31,21,8,16,21
14_50,7,4,21,21
31_44,9,8,21,21
30_40,13,10,21,21
24_62,8,2,21,21
8_38,10,16,21,21
43_48,7,3,21,21
7_41,1,11,21,21
41_49,6,5,21,21
10_47,1,4,21,21
24_0,2,9,21,21
27_41,22,9,22,22
39_40,14,8,22,22
25_48,16,3,22,22
20_53,11,1,22,22
32_42,19,11,22,22
43_33,15,12,22,22
42_24,22,10,20,22
35_21,19,17,22,22
36_14,14,15,22,22
35_39,22,9,21,22
34_41,15,7,22,22
19_5,18,22,10,22
39_37,13,9,22,22
18_60,10,3,22,22
45_33,19,11,22,22
30_10,8,13,22,22
32_12,15,22,17,22
28_43,14,8,22,22
30_50,9,4,22,22
27_42,19,5,22,22
29_50,11,4,22,22
44_26,12,11,22,22
27_46,14,9,22,22
42_41,11,4,22,22
38_38,15,14,22,22
31_21,12,22,20,22
41_18,11,7,22,22
39_24,14,13,22,22
24_7,13,17,22,22
21_70,12,1,22,22
38_43,8,6,22,22
21_62,7,2,22,22
15_50,11,1,22,22
39_36,17,8,22,22
35_33,19,11,22,22
13_49,4,8,22,22
45_26,11,7,22,22
44_37,11,8,22,22
16_51,11,5,22,22
46_27,13,3,22,22
29_46,5,10,22,22
30_9,10,11,22,22
40_28,17,3,22,22
41_30,17,12,22,22
26_47,14,3,22,22
30_48,6,8,22,22
20_65,4,2,22,22
46_35,11,8,22,22
26_46,12,6,22,22
36_35,20,10,22,22
25_57,8,3,22,22
34_16,13,22,21,22
18_56,9,4,22,22
47_31,10,7,22,22
33_43,16,5,22,22
30_42,13,5,22,22
29_9,7,15,22,22
25_59,8,4,22,22
26_10,14,22,20,22
26_52,7,3,22,22
44_32,10,6,22,22
5_34,6,16,22,22
25_51,11,3,22,22
34_39,4,13,22,22
30_36,21,10,23,23
3_29,6,15,23,23
34_46,23,6,20,23
15_49,13,5,23,23
34_42,17,3,23,23
31_42,15,6,23,23
38_42,13,5,23,23
39_30,12,17,23,23
36_31,23,13,20,23
36_23,20,12,23,23
33_36,14,10,23,23
34_15,20,19,23,23
36_45,13,5,23,23
34_24,19,22,23,23
42_33,14,10,23,23
26_55,8,2,23,23
33_37,16,11,23,23
29_11,19,13,23,23
41_25,15,12,23,23
27_45,15,5,23,23
35_36,23,13,21,23
28_51,9,4,23,23
23_61,10,4,23,23
39_44,15,10,23,23
28_52,6,3,23,23
44_33,6,7,23,23
39_38,14,13,23,23
29_42,15,16,23,23
24_69,6,2,23,23
37_17,9,7,23,23
7_34,3,20,23,23
17_54,6,1,23,23
8_39,4,10,23,23
29_45,9,8,23,23
30_11,16,16,23,23
22_67,8,1,23,23
34_45,9,5,23,23
42_22,4,6,23,23
46_29,5,6,23,23
42_18,6,9,23,23
48_30,3,6,23,23
22_64,4,2,23,23
28_0,1,6,23,23
30_12,20,18,24,24
30_38,24,11,24,24
35_44,15,13,24,24
18_52,4,4,24,24
39_32,24,10,19,24
23_47,19,8,24,24
1_21,20,24,15,24
39_33,15,13,24,24
40_30,9,9,24,24
38_25,17,16,24,24
18_55,8,2,24,24
35_16,20,13,24,24
45_21,6,5,24,24
43_28,12,16,24,24
6_33,13,16,24,24
33_46,11,7,24,24
20_54,12,6,24,24
5_29,5,24,18,24
31_11,24,11,24,24
37_28,20,7,24,24
37_19,13,9,24,24
41_24,15,12,24,24
38_39,15,11,24,24
2_22,13,24,24,24
38_35,15,19,24,24
37_23,17,19,24,24
23_76,4,3,24,24
29_43,15,7,24,24
25_52,8,7,24,24
17_49,16,6,24,24
35_23,6,18,24,24
38_26,16,12,24,24
14_45,13,9,24,24
30_43,14,8,24,24
37_43,11,12,24,24
38_36,12,6,24,24
15_46,11,6,24,24
2_23,17,24,15,24
28_13,20,22,24,24
21_61,12,1,24,24
9_43,3,5,24,24
49_36,6,4,24,24
27_0,1,9,24,24
43_22,13,5,25,25
36_33,13,13,25,25
37_38,17,8,25,25
27_47,23,3,25,25
20_6,25,20,22,25
41_40,11,16,25,25
27_9,24,18,25,25
30_39,12,9,25,25
22_6,9,25,17,25
36_34,23,9,25,25
18_58,6,2,25,25
22_61,13,3,25,25
25_46,18,5,25,25
7_33,12,15,25,25
18_54,11,3,25,25
36_17,11,15,25,25
25_50,18,2,25,25
28_45,12,5,25,25
31_16,25,20,24,25
17_2,25,14,7,25
29_10,18,19,25,25
26_37,20,14,25,25
15_44,11,5,25,25
42_44,10,6,25,25
22_42,24,6,25,25
25_55,9,2,25,25
39_39,22,14,25,25
16_3,20,25,13,25
34_30,20,14,25,25
18_48,25,3,24,25
22_60,10,1,25,25
19_53,7,2,25,25
47_29,8,8,25,25
21_45,20,9,25,25
7_35,10,8,25,25
39_17,7,9,25,25
39_18,16,16,25,25
42_47,12,5,25,25
26_41,22,7,25,25
35_19,18,20,25,25
24_43,17,11,25,25
25_47,10,8,25,25
5_32,4,6,25,25
23_56,9,2,25,25
43_25,10,6,25,25
19_60,5,1,25,25
24_63,6,4,25,25
26_0,4,12,25,25
16_0,2,11,25,25
9_40,11,12,26,26
42_32,19,8,26,26
23_59,11,1,26,26
36_46,13,7,26,26
36_20,15,11,26,26
19_6,20,26,20,26
38_40,17,8,26,26
30_44,9,5,26,26
20_55,12,4,26,26
37_36,20,15,26,26
16_47,13,9,26,26
23_44,23,13,26,26
33_33,22,11,26,26
3_26,8,18,26,26
31_39,19,18,26,26
20_52,14,8,26,26
25_42,11,12,26,26
28_40,18,6,26,26
18_51,17,6,26,26
38_30,16,10,26,26
34_40,16,7,26,26
25_11,24,18,26,26
26_51,5,2,26,26
23_55,11,3,26,26
27_40,17,8,26,26
35_20,18,16,26,26
37_26,19,20,26,26
40_21,7,13,26,26
33_41,15,11,26,26
31_10,6,12,26,26
42_27,14,13,26,26
43_30,14,7,26,26
26_38,22,15,26,26
41_29,15,7,26,26
4_28,4,24,26,26
47_32,8,15,26,26
41_21,7,9,26,26
9_42,8,13,26,26
40_42,9,9,26,26
23_60,5,3,26,26
23_58,11,1,26,26
23_0,4,13,26,26
37_18,14,15,27,27
19_44,21,7,27,27
39_19,15,10,27,27
40_37,16,9,27,27
31_12,15,9,27,27
21_55,16,6,27,27
16_4,18,27,9,27
34_25,22,12,27,27
25_49,10,7,27,27
40_45,9,9,27,27
15_48,12,6,27,27
38_37,18,11,27,27
36_26,21,15,27,27
24_58,12,3,27,27
13_47,7,9,27,27
31_38,21,10,27,27
38_31,20,9,27,27
13_48,6,7,27,27
42_28,14,6,27,27
41_37,18,7,27,27
3_24,9,27,25,27
23_57,13,1,27,27
43_20,10,9,27,27
32_34,18,15,27,27
16_44,22,6,27,27
36_21,15,13,27,27
18_49,18,2,27,27
29_38,17,15,27,27
35_18,20,13,27,27
30_15,23,18,27,27
33_39,19,11,27,27
18_50,7,6,27,27
36_19,22,13,27,27
14_1,17,27,3,27
22_56,12,1,27,27
38_22,20,11,27,27
15_3,20,27,14,27
36_25,16,9,27,27
21_60,15,2,27,27
37_20,10,15,27,27
7_37,4,9,27,27
10_40,11,7,28,28
0_17,28,21,26,28
40_35,15,7,28,28
36_39,17,12,28,28
21_51,13,5,28,28
31_14,15,20,28,28
36_36,20,12,28,28
21_7,21,23,28,28
25_9,16,26,28,28
31_37,20,15,28,28
42_34,15,7,28,28
17_47,18,7,28,28
24_50,21,4,28,28
23_8,24,28,20,28
33_19,22,21,28,28
38_27,23,15,28,28
36_38,11,20,28,28
34_18,20,15,28,28
40_33,13,6,28,28
3_25,10,28,22,28
37_24,18,15,28,28
6_32,8,18,28,28
34_19,13,17,28,28
37_25,10,8,28,28
38_34,19,13,28,28
27_43,6,13,28,28
15_47,13,3,28,28
24_49,13,4,28,28
36_40,15,8,28,28
19_55,8,2,28,28
25_39,22,8,28,28
33_29,23,20,28,28
39_21,10,20,28,28
8_37,8,14,28,28
41_41,17,11,28,28
13_45,15,10,28,28
32_32,24,13,28,28
17_51,9,2,28,28
18_53,8,4,28,28
21_57,9,2,28,28
24_56,12,3,28,28
38_41,16,6,28,28
23_66,7,3,28,28
11_47,4,2,28,28
22_0,2,11,28,28
15_0,3,17,28,28
32_16,19,25,29,29
19_4,6,29,9,29
34_13,12,10,29,29
19_45,21,13,29,29
28_28,29,24,29,29
29_35,20,12,29,29
34_34,29,10,27,29
16_48,15,5,29,29
36_22,17,12,29,29
31_22,25,24,29,29
10_43,8,9,29,29
13_44,13,4,29,29
23_53,12,4,29,29
25_10,27,26,29,29
33_18,23,17,29,29
36_29,21,21,29,29
27_11,23,24,29,29
26_45,14,5,29,29
33_34,29,17,19,29
33_17,20,21,29,29
33_40,15,7,29,29
1_19,15,29,27,29
31_15,20,18,29,29
7_31,16,29,26,29
35_34,17,11,29,29
37_27,29,10,22,29
22_7,16,20,29,29
39_35,19,8,29,29
19_59,12,1,29,29
8_30,10,28,29,29
28_14,24,25,29,29
35_28,20,17,29,29
7_38,6,8,29,29
32_38,20,3,29,29
6_30,12,25,29,29
24_54,12,4,29,29
17_48,10,4,29,29
8_41,6,1,29,29
11_46,6,6,29,29
2_25,8,14,29,29
23_48,20,7,30,30
34_32,20,13,30,30
18_47,19,6,30,30
24_55,5,2,30,30
33_45,9,11,30,30
21_59,4,5,30,30
16_46,13,4,30,30
31_34,21,16,30,30
25_44,17,11,30,30
22_63,9,2,30,30
33_15,23,14,30,30
15_2,27,30,5,30
37_35,24,9,30,30
14_43,20,7,30,30
25_41,27,6,30,30
18_6,27,30,22,30
28_21,23,20,30,30
29_36,23,24,30,30
29_39,20,12,30,30
15_43,25,8,30,30
40_29,15,9,30,30
22_57,12,3,30,30
34_38,15,5,30,30
22_9,22,30,25,30
23_42,25,10,30,30
35_35,26,12,30,30
12_44,11,7,30,30
21_56,10,2,30,30
26_13,24,30,24,30
39_23,14,8,30,30
37_33,18,16,30,30
21_58,9,1,30,30
19_58,5,2,30,30
39_25,8,13,30,30
33_20,21,18,30,30
24_51,13,7,30,30
44_35,10,8,30,30
33_28,17,13,30,30
8_35,5,18,30,30
22_53,5,3,30,30
7_32,11,31,28,31
28_44,12,8,31,31
30_14,27,22,31,31
0_16,18,21,31,31
39_26,11,6,31,31
29_12,18,16,31,31
19_7,26,31,24,31
24_9,31,30,30,31
36_32,24,17,31,31
22_52,15,1,31,31
7_30,9,25,31,31
26_15,31,29,27,31
14_44,23,5,31,31
23_49,20,6,31,31
20_47,19,7,31,31
35_25,21,12,31,31
16_43,15,6,31,31
25_43,12,11,31,31
18_4,6,31,16,31
1_20,17,31,19,31
25_35,31,21,31,31
33_16,23,14,31,31
27_13,19,31,29,31
33_22,31,17,29,31
39_22,10,9,31,31
11_44,10,6,31,31
23_50,21,5,31,31
39_28,22,10,31,31
27_12,20,31,29,31
30_28,23,16,31,31
34_37,28,6,31,31
19_49,20,5,31,31
16_45,19,4,31,31
20_57,9,1,31,31
26_11,24,23,31,31
32_13,13,16,31,31
8_36,13,15,31,31
32_37,19,11,31,31
38_19,13,17,31,31
32_31,31,10,30,31
21_54,11,3,31,31
5_30,11,31,18,31
30_41,15,8,31,31
20_59,9,2,31,31
17_4,17,31,16,31
22_59,13,1,31,31
21_47,17,10,31,31
11_45,6,7,31,31
21_52,7,4,31,31
26_49,4,7,31,31
14_0,7,31,21,31
20_0,4,13,31,31
18_0,4,21,31,31
23_54,6,1,32,32
34_31,15,10,32,32
37_32,16,23,32,32
2_24,11,32,20,32
23_41,21,9,32,32
28_39,22,13,32,32
36_24,23,12,32,32
28_37,24,7,32,32
32_33,19,8,32,32
26_39,19,10,32,32
34_20,15,16,32,32
20_49,19,5,32,32
12_45,7,8,32,32
41_31,14,12,32,32
25_38,32,7,32,32
13_1,30,32,15,32
31_40,18,10,32,32
32_14,19,20,32,32
13_46,13,5,32,32
20_45,22,10,32,32
34_21,19,11,32,32
35_38,9,9,32,32
28_15,29,30,32,32
13_43,16,8,32,32
5_28,14,30,32,32
35_29,29,15,32,32
29_25,27,18,32,32
33_26,23,14,32,32
28_34,24,12,32,32
22_50,9,6,32,32
20_56,7,2,32,32
34_26,19,13,32,32
40_27,20,9,32,32
30_37,20,8,32,32
24_52,15,2,33,33
32_35,33,16,24,33
21_49,22,7,33,33
37_22,22,16,33,33
32_36,20,14,33,33
41_27,14,10,33,33
13_42,18,11,33,33
31_17,20,15,33,33
33_27,24,16,33,33
31_35,22,12,33,33
29_20,24,22,33,33
36_30,19,13,33,33
30_22,25,24,33,33
30_35,26,5,33,33
24_12,31,33,33,33
37_29,23,19,33,33
26_43,21,13,33,33
33_35,19,12,33,33
29_14,20,25,33,33
35_37,15,12,33,33
21_48,13,8,33,33
33_23,20,17,33,33
27_39,24,11,33,33
37_40,13,8,33,33
23_65,11,1,33,33
35_24,21,16,33,33
2_21,18,33,22,33
29_21,33,22,33,33
23_7,17,33,20,33
34_17,14,22,33,33
38_32,13,16,34,34
34_28,24,18,34,34
33_30,23,13,34,34
21_8,20,25,34,34
34_35,20,7,34,34
24_37,33,15,34,34
22_49,15,9,34,34
32_40,15,12,34,34
18_45,16,7,34,34
19_8,27,34,34,34
40_23,15,8,34,34
36_27,23,23,34,34
24_47,14,13,34,34
37_37,17,14,34,34
18_46,23,8,34,34
8_32,11,19,34,34
4_26,16,29,34,34
35_30,20,13,34,34
29_31,23,18,34,34
28_38,14,9,34,34
29_40,24,11,34,34
24_46,13,9,34,34
24_59,4,3,34,34
19_52,13,3,35,35
21_9,25,35,32,35
21_53,11,5,35,35
32_29,24,20,35,35
27_15,25,35,34,35
34_33,16,13,35,35
19_47,16,5,35,35
32_26,29,15,35,35
31_28,28,22,35,35
24_36,35,11,35,35
19_50,13,2,35,35
32_23,13,14,35,35
31_24,19,17,35,35
12_43,17,7,35,35
29_17,19,34,35,35
24_48,13,5,35,35
35_43,13,8,35,35
15_4,22,35,19,35
24_41,23,9,35,35
32_17,21,17,35,35
28_41,15,13,35,35
31_20,16,14,35,35
24_39,22,7,35,35
30_16,23,24,35,35
9_38,5,13,35,35
9_39,10,12,35,35
37_30,11,12,35,35
36_28,16,16,35,35
16_41,26,15,36,36
31_30,24,21,36,36
28_17,31,23,36,36
35_27,19,14,36,36
22_11,36,34,34,36
29_16,23,13,36,36
27_38,36,13,26,36
27_36,28,13,36,36
29_28,34,18,36,36
29_15,11,15,36,36
24_14,36,18,34,36
23_45,12,3,36,36
32_20,19,26,36,36
27_33,33,15,36,36
35_31,36,21,31,36
30_17,21,16,36,36
20_8,23,36,29,36
38_29,12,7,36,36
33_25,14,16,36,36
32_19,21,19,36,36
18_43,29,8,36,36
23_46,24,7,36,36
37_21,21,17,36,36
26_44,19,5,36,36
14_2,23,36,10,36
31_27,36,14,35,36
36_37,17,14,36,36
31_25,20,23,36,36
14_46,14,8,36,36
26_40,15,6,36,36
10_41,9,10,36,36
20_58,8,2,36,36
17_0,5,7,36,36
30_32,23,16,37,37
18_44,18,6,37,37
28_31,37,13,32,37
26_34,33,16,37,37
15_41,37,14,37,37
15_45,16,3,37,37
33_38,15,9,37,37
19_51,16,1,37,37
24_45,21,6,37,37
23_11,35,29,37,37
22_47,14,4,37,37
29_23,28,26,37,37
37_34,19,8,37,37
22_54,10,4,37,37
32_18,17,19,37,37
24_11,21,24,37,37
23_51,13,3,37,37
22_10,19,33,37,37
25_53,12,7,37,37
20_43,19,13,37,37
27_18,29,26,38,38
25_36,21,13,38,38
37_31,27,18,38,38
19_46,22,5,38,38
23_9,18,26,38,38
5_27,11,32,38,38
31_31,25,19,38,38
32_30,26,20,38,38
31_19,20,27,38,38
14_38,19,14,38,38
28_22,28,23,38,38
20_9,32,36,38,38
22_8,19,38,32,38
22_51,14,3,38,38
17_45,15,5,38,38
20_51,13,5,38,38
23_10,29,31,38,38
16_42,22,9,38,38
19_48,25,16,38,38
8_34,10,12,38,38
28_16,25,27,38,38
14_3,27,38,10,38
30_19,24,22,38,38
28_33,21,13,38,38
29_30,24,20,38,38
29_37,22,6,38,38
17_43,14,10,38,38
3_23,21,38,20,38
21_0,7,5,38,38
29_24,39,26,39,39
24_19,38,35,39,39
31_23,22,15,39,39
34_23,15,13,39,39
27_25,38,21,39,39
27_30,35,16,39,39
22_39,30,5,39,39
26_19,30,29,39,39
22_40,22,9,39,39
26_33,29,17,39,39
17_46,16,7,39,39
19_42,23,8,39,39
26_18,39,29,32,39
30_31,33,14,39,39
32_22,26,25,39,39
0_15,22,30,39,39
34_27,27,18,39,39
28_19,36,24,39,39
23_40,26,10,39,39
27_37,25,15,39,39
5_26,9,29,39,39
20_7,30,39,26,39
39_29,15,8,39,39
33_31,28,24,39,39
28_35,23,17,39,39
15_42,24,5,39,39
23_43,20,11,39,39
27_14,20,27,39,39
32_27,23,27,39,39
9_37,9,9,39,39
6_29,7,31,39,39
13_0,5,39,19,39
30_20,24,26,40,40
29_18,25,27,40,40
26_14,38,32,40,40
14_42,14,6,40,40
26_32,34,17,40,40
27_16,37,40,40,40
32_28,30,21,40,40
6_28,19,26,40,40
30_34,30,10,40,40
33_21,25,20,40,40
22_48,16,3,40,40
15_39,23,13,40,40
18_42,22,10,40,40
35_22,18,16,40,40
31_18,29,19,40,40
30_27,40,25,34,40
30_21,23,20,40,40
11_43,15,6,40,40
29_13,20,14,40,40
28_12,18,21,40,40
29_32,27,15,40,40
33_32,24,16,40,40
20_44,17,8,40,40
22_58,16,2,40,40
28_36,21,7,40,40
29_19,27,16,40,40
29_33,26,13,40,40
31_33,18,13,40,40
32_25,28,17,41,41
35_32,23,7,41,41
22_43,25,8,41,41
20_10,41,36,33,41
21_37,27,15,41,41
27_19,27,15,41,41
23_37,23,9,41,41
16_5,26,41,19,41
8_33,14,26,41,41
24_13,23,35,41,41
34_36,23,14,41,41
30_33,24,20,41,41
21_50,15,5,41,41
32_24,26,18,41,41
9_35,13,10,41,41
34_22,26,15,41,41
22_44,20,7,41,41
24_40,16,11,41,41
27_34,26,11,42,42
31_36,12,20,42,42
26_12,21,26,42,42
9_36,10,17,42,42
23_13,35,32,42,42
27_35,26,9,42,42
25_12,36,27,42,42
25_14,29,37,42,42
25_18,42,33,35,42
28_27,35,22,42,42
22_38,25,11,42,42
12_42,17,13,42,42
20_50,12,3,42,42
17_6,21,42,27,42
7_28,11,42,38,42
25_45,13,5,42,42
20_48,20,5,42,42
30_23,23,25,42,42
12_0,7,42,26,42
22_46,11,7,43,43
26_36,36,13,43,43
26_30,43,19,42,43
30_24,30,20,43,43
15_40,20,14,43,43
27_17,23,31,43,43
31_26,30,15,43,43
25_15,27,29,43,43
11_41,10,8,43,43
23_39,36,10,43,43
28_32,31,12,43,43
24_17,29,37,43,43
25_17,35,30,43,43
22_45,18,11,43,43
22_35,38,12,43,43
19_41,25,12,43,43
18_5,22,43,11,43
1_18,32,43,31,43
17_42,15,8,43,43
24_42,18,6,43,43
26_17,28,31,43,43
4_25,13,31,43,43
24_44,14,6,43,43
21_44,26,10,44,44
25_13,44,35,39,44
23_16,34,36,44,44
26_21,33,25,44,44
29_34,23,18,44,44
12_1,44,40,24,44
10_37,19,10,44,44
34_29,17,17,44,44
1_17,30,44,37,44
25_16,30,27,44,44
25_37,28,10,44,44
29_22,29,19,44,44
24_15,44,35,42,44
24_32,44,19,44,44
28_29,44,22,40,44
20_35,32,11,44,44
32_21,22,26,44,44
20_42,19,12,44,44
24_10,24,26,44,44
3_22,14,44,40,44
29_26,33,22,44,44
9_32,13,18,44,44
5_24,20,45,38,45
26_22,36,29,45,45
17_44,22,7,45,45
13_40,24,13,45,45
7_29,16,24,45,45
24_38,23,11,45,45
27_23,33,23,45,45
19_40,22,10,45,45
21_40,23,9,45,45
12_41,17,9,45,45
23_35,29,17,45,45
26_35,27,12,45,45
28_25,33,22,45,45
25_33,28,13,45,45
27_28,32,20,45,45
22_12,27,45,38,45
30_25,33,26,45,45
28_26,29,24,45,45
11_42,11,11,45,45
4_24,19,40,46,46
20_46,26,6,46,46
27_22,45,21,46,46
26_29,27,21,46,46
23_14,40,32,46,46
14_40,29,15,46,46
14_41,31,6,46,46
25_40,16,14,46,46
30_18,22,30,46,46
25_34,25,15,46,46
26_28,40,19,46,46
33_24,20,16,46,46
20_11,20,46,44,46
28_18,21,24,46,46
31_32,21,16,46,46
19_39,27,11,47,47
29_29,25,12,47,47
18_8,43,47,41,47
18_40,26,13,47,47
14_39,31,15,47,47
17_5,18,47,17,47
27_32,39,15,47,47
31_29,41,12,47,47
6_27,13,35,47,47
21_10,29,36,47,47
19_43,30,6,47,47
21_43,22,9,47,47
30_30,21,11,47,47
21_42,21,11,48,48
22_17,48,47,45,48
16_40,20,8,48,48
24_25,48,35,47,48
18_38,27,11,48,48
28_24,31,17,48,48
8_29,15,30,48,48
14_37,25,14,48,48
0_14,24,30,48,48
28_23,36,20,48,48
10_38,6,11,48,48
10_39,8,8,48,48
17_38,28,22,48,48
13_38,24,14,48,48
27_31,28,15,48,48
25_19,36,34,49,49
26_31,43,19,49,49
20_37,35,17,49,49
21_38,34,16,49,49
35_26,22,11,49,49
24_16,31,38,49,49
13_2,39,49,17,49
26_16,37,22,49,49
17_39,31,11,49,49
27_26,32,24,49,49
21_39,24,20,49,49
2_20,21,49,27,49
16_39,21,14,49,49
24_35,32,16,49,49
28_30,38,21,50,50
15_37,34,23,50,50
9_34,9,19,50,50
30_29,23,26,50,50
26_26,38,27,50,50
23_29,43,19,50,50
20_39,20,18,50,50
24_34,44,14,50,50
13_39,24,9,50,50
17_37,32,14,50,50
12_40,26,7,50,50
17_41,25,16,50,50
10_35,15,12,50,50
22_15,43,41,50,50
1_16,33,50,33,50
8_31,7,34,50,50
16_6,32,50,25,50
3_21,28,50,38,50
21_46,13,7,50,50
20_41,30,15,51,51
4_23,18,51,41,51
29_27,21,16,51,51
15_5,32,51,19,51
12_37,21,19,51,51
9_31,22,20,51,51
24_18,41,46,51,51
25_21,38,29,51,51
13_41,24,12,51,51
9_33,14,21,51,51
25_27,45,21,51,51
11_34,21,22,51,51
25_20,34,26,51,51
21_11,36,31,51,51
12_39,20,16,51,51
22_13,46,41,52,52
20_36,27,14,52,52
26_24,26,14,52,52
17_8,43,52,46,52
24_33,39,14,52,52
14_4,28,52,17,52
30_26,22,24,52,52
18_37,28,15,52,52
22_36,25,10,52,52
16_38,26,18,52,52
0_11,44,52,53,53
15_36,27,14,53,53
25_32,42,22,53,53
18_41,25,8,53,53
20_38,23,16,53,53
23_12,34,33,53,53
18_39,25,16,53,53
26_25,36,21,53,53
5_25,14,36,53,53
12_38,18,19,53,53
10_32,20,17,53,53
10_33,14,15,53,53
24_23,46,27,53,53
6_26,24,45,54,54
24_24,45,21,54,54
22_41,28,13,54,54
26_20,30,26,54,54
22_32,40,20,54,54
27_29,41,15,54,54
21_41,24,9,54,54
25_23,44,35,54,54
17_40,34,5,54,54
25_29,54,16,51,54
15_33,21,22,54,54
25_24,34,20,54,54
21_35,37,19,54,54
11_39,7,12,54,54
8_27,24,37,55,55
0_13,38,28,55,55
11_38,15,10,55,55
18_7,33,55,26,55
11_37,22,18,55,55
26_23,41,26,55,55
24_22,45,26,55,55
23_38,24,12,55,55
27_21,31,37,55,55
9_30,14,36,55,55
27_27,33,23,55,55
20_40,30,11,56,56
25_22,46,24,56,56
14_36,20,13,56,56
22_34,30,13,56,56
13_34,23,11,56,56
23_25,55,22,56,56
5_23,22,56,56,56
11_36,21,10,56,56
6_25,24,44,56,56
23_30,56,18,56,56
10_36,15,16,56,56
0_12,46,57,49,57
26_27,46,27,57,57
15_38,20,14,57,57
23_36,24,10,57,57
17_7,34,57,31,57
18_35,31,12,57,57
16_7,51,50,57,57
14_33,38,22,58,58
19_36,39,14,58,58
15_34,35,18,58,58
20_13,46,48,58,58
13_37,30,16,58,58
21_36,23,16,58,58
8_28,23,30,58,58
23_20,54,28,59,59
19_12,46,59,47,59
16_8,47,59,59,59
22_20,58,39,59,59
10_31,13,19,59,59
2_19,34,59,35,59
18_10,42,59,49,59
25_30,47,30,59,59
16_32,29,19,59,59
25_28,40,22,59,59
11_35,14,13,59,59
11_0,12,59,30,59
23_15,35,40,60,60
22_19,55,33,60,60
16_37,32,15,60,60
22_33,37,16,60,60
22_22,60,31,59,60
12_35,25,12,60,60
23_18,37,30,60,60
27_20,21,28,60,60
11_40,17,7,60,60
